App,Package,Start Time,Duration,Filename
"System",,"ago 27, 2018 @ 07:53:20 PM","7 min 25 sec",""

Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",
253090,0,253090,0,
253190,0,253191,0,
253290,0,253291,0,
253391,0,253391,0,
253492,0,253494,0,
253594,0,253595,0,
253695,0,253696,0,
253796,0,253797,0,
253896,0,253897,0,
253997,0,253998,0,
254098,0,254099,0,
254199,0,254200,0,
254300,0,254300,0,
254400,0,254400,0,
254500,0,254501,0,
254601,0,254601,0,
254701,0,254702,0,
254802,0,254803,0,
254903,0,254903,0,
255004,0,255004,0,
255106,0,255106,0,
255205,0,255206,0,
255307,0,255307,0,
255407,0,255408,0,
255508,0,255508,0,
255609,0,255610,0,
255712,0,255713,0,
255813,0,255814,0,
255914,0,255915,0,
256014,0,256015,0,
256115,0,256116,0,
256216,0,256216,0,
256316,0,256317,0,
256417,0,256417,0,
256519,0,256520,0,
256619,0,256622,0,
256719,0,256719,0,
256819,0,256820,0,
256920,0,256921,0,
257020,0,257021,0,
257121,0,257122,0,
257222,0,257223,0,
257323,0,257324,0,
257423,0,257424,0,
257524,0,257524,0,
257624,0,257625,0,
257725,0,257725,0,
257825,0,257826,0,
257929,0,257930,0,
258027,0,258027,0,
258128,0,258129,0,
258228,0,258229,0,
258331,0,258332,0,
258431,0,258433,0,
258531,0,258531,0,
258632,0,258633,0,
258733,0,258734,0,
258833,0,258834,0,
258933,0,258934,0,
259034,0,259035,0,
259135,0,259135,0,
259235,0,259236,0,
259336,0,259338,0,
259437,0,259437,0,
259537,0,259538,0,
259638,0,259639,0,
259739,0,259740,0,
259840,0,259840,0,
259941,0,259941,0,
260042,0,260043,0,
260142,0,260143,0,
260243,0,260244,0,
260345,0,260346,0,
260445,0,260446,0,
260546,0,260547,0,
260647,0,260648,0,
260748,0,260749,0,
260848,0,260849,0,
260949,0,260949,0,
261050,0,261050,0,
261150,0,261151,0,
261251,0,261251,0,
261352,0,261352,0,
261452,0,261453,0,
261553,0,261553,0,
261653,0,261654,0,
261754,0,261755,0,
261855,0,261855,0,
261956,0,261957,0,
262056,0,262057,0,
262157,0,262157,0,
262257,0,262258,0,
262358,0,262358,0,
262458,0,262458,0,
262561,0,262568,0,
262660,0,262661,0,
262761,0,262761,0,
262863,0,262864,0,
262964,0,262965,0,
263063,0,263064,0,
263163,0,263164,0,
263264,0,263265,0,
263365,0,263365,0,
263465,0,263466,0,
263566,0,263566,0,
263667,0,263667,0,
263767,0,263767,0,
263867,0,263868,0,
263968,0,263968,0,
264068,0,264070,0,
264169,0,264170,0,
264270,0,264271,0,
264371,0,264372,0,
264472,0,264472,0,
264573,0,264574,0,
264674,0,264674,0,
264775,0,264776,0,
264875,0,264876,0,
264976,0,264976,0,
265077,0,265077,0,
265182,0,265184,0,
265283,0,265283,0,
265383,0,265384,0,
265433,0,265434,0,
265534,0,265534,0,
265634,0,265635,0,
265735,0,265735,0,
265835,0,265836,0,
265936,0,265937,0,
266037,0,266037,0,
266138,0,266139,0,
266239,0,266240,0,
266340,0,266340,0,
266440,0,266441,0,
266541,0,266541,0,
266642,0,266642,0,
266742,0,266743,0,
266845,0,266846,0,
266945,0,266947,0,
267046,0,267047,0,
267146,0,267147,0,
267247,0,267247,0,
267347,0,267348,0,
267448,0,267448,0,
267548,0,267549,0,
267649,0,267650,0,
267750,0,267750,0,
267851,0,267852,0,
267950,0,267951,0,
268051,0,268053,0,
268152,0,268152,0,
268252,0,268253,0,
268353,0,268353,0,
268453,0,268454,0,
268554,0,268554,0,
268655,0,268655,0,
268755,0,268756,0,
268855,0,268856,0,
268956,0,268956,0,
269056,0,269057,0,
269157,0,269159,0,
269257,0,269258,0,
269358,0,269359,0,
269459,0,269459,0,
269562,0,269563,0,
269661,0,269662,0,
269763,0,269764,0,
269868,0,269869,0,
269969,0,269972,0,
270069,0,270070,0,
270171,0,270172,0,
270270,0,270270,0,
270371,0,270372,0,
270472,0,270473,0,
270573,0,270574,0,
270673,0,270674,0,
270774,0,270774,0,
270874,0,270875,0,
270975,0,270975,0,
271075,0,271076,0,
271176,0,271177,0,
271279,0,271281,0,
271377,0,271378,0,
271478,0,271479,0,
271579,0,271580,0,
271681,0,271684,0,
271781,0,271782,0,
271881,0,271882,0,
271982,0,271984,0,
272082,0,272082,0,
272184,0,272185,0,
272283,0,272286,0,
272384,0,272384,0,
272484,0,272485,0,
272585,0,272585,0,
272685,0,272686,0,
272786,0,272787,0,
272887,0,272888,0,
272988,0,272988,0,
273088,0,273089,0,
273189,0,273190,0,
273290,0,273290,0,
273391,0,273391,0,
273492,0,273493,0,
273592,0,273592,0,
273696,0,273697,0,
273793,0,273794,0,
273895,0,273896,0,
273996,0,273997,0,
274097,0,274097,0,
274198,0,274199,0,
274299,0,274300,0,
274400,0,274400,0,
274500,0,274501,0,
274601,0,274602,0,
274702,0,274702,0,
274802,0,274803,0,
274903,0,274904,0,
275003,0,275004,0,
275104,0,275104,0,
275205,0,275206,0,
275305,0,275306,0,
275406,0,275407,0,
275507,0,275508,0,
275608,0,275608,0,
275708,0,275708,0,
275809,0,275809,0,
275910,0,275913,0,
276010,0,276010,0,
276111,0,276112,0,
276213,0,276214,0,
276313,0,276313,0,
276414,0,276415,0,
276516,0,276520,0,
276615,0,276616,0,
276715,0,276716,0,
276816,0,276817,0,
276917,0,276918,0,
277018,0,277020,0,
277118,0,277119,0,
277220,0,277223,0,
277319,0,277320,0,
277420,0,277421,0,
277521,0,277521,0,
277622,0,277622,0,
277723,0,277723,0,
277823,0,277824,0,
277924,0,277925,0,
278025,0,278025,0,
278125,0,278126,0,
278226,0,278227,0,
278329,0,278330,0,
278431,0,278431,0,
278481,0,278482,0,
278582,0,278583,0,
278683,0,278683,0,
278783,0,278785,0,
278884,0,278884,0,
278985,0,278985,0,
279085,0,279085,0,
279185,0,279186,0,
279286,0,279286,0,
279386,0,279387,0,
279486,0,279487,0,
279590,0,279590,0,
279690,0,279691,0,
279790,0,279791,0,
279891,0,279892,0,
279992,0,279992,0,
280092,0,280093,0,
280193,0,280193,0,
280293,0,280294,0,
280395,0,280396,0,
280495,0,280496,0,
280596,0,280596,0,
280696,0,280698,0,
280797,0,280798,0,
280898,0,280898,0,
280998,0,280999,0,
281099,0,281100,0,
281201,0,281202,0,
281301,0,281302,0,
281403,0,281407,0,
281507,0,281508,0,
281607,0,281608,0,
281708,0,281708,0,
281809,0,281812,0,
281909,0,281910,0,
282010,0,282012,0,
282111,0,282112,0,
282212,0,282213,0,
282314,0,282315,0,
282415,0,282416,0,
282515,0,282517,0,
282616,0,282617,0,
282717,0,282718,0,
282817,0,282818,0,
282918,0,282919,0,
283019,0,283020,0,
283120,0,283120,0,
283220,0,283221,0,
283321,0,283322,0,
283421,0,283422,0,
283522,0,283522,0,
283622,0,283623,0,
283723,0,283723,0,
283824,0,283824,0,
283924,0,283925,0,
284025,0,284025,0,
284126,0,284126,0,
284226,0,284227,0,
284327,0,284328,0,
284429,0,284430,0,
284528,0,284529,0,
284630,0,284631,0,
284730,0,284731,0,
284832,0,284833,0,
284932,0,284932,0,
285032,0,285033,0,
285133,0,285134,0,
285234,0,285234,0,
285334,0,285335,0,
285435,0,285435,0,
285535,0,285536,0,
285636,0,285638,0,
285737,0,285737,0,
285837,0,285838,0,
285938,0,285939,0,
286039,0,286039,0,
286139,0,286140,0,
286241,0,286241,0,
286342,0,286343,0,
286442,0,286446,0,
286542,0,286543,0,
286643,0,286643,0,
286743,0,286744,0,
286844,0,286845,0,
286946,0,286946,0,
287046,0,287047,0,
287147,0,287147,0,
287247,0,287247,0,
287347,0,287348,0,
287448,0,287449,0,
287549,0,287550,0,
287650,0,287651,0,
287750,0,287751,0,
287852,0,287853,0,
287951,0,287952,0,
288052,0,288053,0,
288153,0,288154,0,
288253,0,288254,0,
288354,0,288355,0,
288455,0,288455,0,
288555,0,288555,0,
288655,0,288656,0,
288759,0,288760,0,
288858,0,288858,0,
288958,0,288963,0,
289062,0,289062,0,
289163,0,289164,0,
289264,0,289264,0,
289364,0,289365,0,
289465,0,289466,0,
289566,0,289567,0,
289668,0,289669,0,
289768,0,289769,0,
289869,0,289870,0,
289970,0,289971,0,
290071,0,290074,0,
290121,0,290121,0,
290222,0,290223,0,
290323,0,290323,0,
290423,0,290424,0,
290524,0,290526,0,
290625,0,290625,0,
290726,0,290726,0,
290826,0,290827,0,
290931,0,290933,0,
291030,0,291031,0,
291131,0,291132,0,
291232,0,291233,0,
291333,0,291333,0,
291433,0,291434,0,
291534,0,291534,0,
291635,0,291639,0,
291735,0,291737,0,
291835,0,291835,0,
291936,0,291936,0,
292036,0,292037,0,
292137,0,292138,0,
292238,0,292239,0,
292338,0,292338,0,
292438,0,292439,0,
292539,0,292540,0,
292640,0,292641,0,
292741,0,292741,0,
292841,0,292842,0,
292942,0,292943,0,
293043,0,293043,0,
293144,0,293146,0,
293245,0,293246,0,
293347,0,293348,0,
293447,0,293447,0,
293547,0,293547,0,
293648,0,293648,0,
293748,0,293749,0,
293849,0,293849,0,
293949,0,293950,0,
294050,0,294050,0,
294151,0,294152,0,
294252,0,294253,0,
294353,0,294354,0,
294454,0,294455,0,
294555,0,294556,0,
294656,0,294657,0,
294756,0,294757,0,
294857,0,294858,0,
294958,0,294959,0,
295060,0,295062,0,
295162,0,295163,0,
295263,0,295264,0,
295363,0,295364,0,
295464,0,295464,0,
295564,0,295565,0,
295664,0,295665,0,
295765,0,295766,0,
295866,0,295867,0,
295967,0,295967,0,
296068,0,296069,0,
296168,0,296169,0,
296269,0,296269,0,
296369,0,296370,0,
296469,0,296470,0,
296570,0,296570,0,
296671,0,296671,0,
296771,0,296771,0,
296872,0,296873,0,
296972,0,296973,0,
297073,0,297074,0,
297175,0,297176,0,
297274,0,297275,0,
297375,0,297375,0,
297475,0,297479,0,
297576,0,297576,0,
297678,0,297679,0,
297779,0,297780,0,
297880,0,297880,0,
297980,0,297981,0,
298081,0,298082,0,
298183,0,298186,0,
298283,0,298284,0,
298383,0,298384,0,
298485,0,298485,0,
298585,0,298586,0,
298686,0,298686,0,
298786,0,298787,0,
298886,0,298887,0,
298987,0,298987,0,
299088,0,299088,0,
299188,0,299189,0,
299289,0,299289,0,
299389,0,299390,0,
299490,0,299490,0,
299590,0,299590,0,
299693,0,299693,0,
299792,0,299793,0,
299893,0,299893,0,
299994,0,299995,0,
300096,0,300097,0,
300199,0,300200,0,
300298,0,300299,0,
300398,0,300399,0,
300499,0,300500,0,
300600,0,300600,0,
300701,0,300703,0,
300801,0,300802,0,
300902,0,300903,0,
301003,0,301004,0,
301105,0,301106,0,
301205,0,301206,0,
301306,0,301306,0,
301407,0,301407,0,
301507,0,301507,0,
301607,0,301608,0,
301708,0,301709,0,
301809,0,301810,0,
301909,0,301910,0,
302010,0,302010,0,
302110,0,302110,0,
302211,0,302214,0,
302312,0,302313,0,
302413,0,302414,0,
302513,0,302514,0,
302616,0,302618,0,
302715,0,302716,0,
302816,0,302817,0,
302917,0,302918,0,
303017,0,303018,0,
303118,0,303118,0,
303218,0,303219,0,
303318,0,303319,0,
303420,0,303420,0,
303520,0,303521,0,
303620,0,303621,0,
303721,0,303722,0,
303823,0,303824,0,
303923,0,303924,0,
304024,0,304025,0,
304125,0,304126,0,
304226,0,304230,0,
304276,0,304277,0,
304377,0,304378,0,
304478,0,304479,0,
304581,0,304582,0,
304680,0,304680,0,
304780,0,304781,0,
304881,0,304882,0,
304983,0,304984,0,
305084,0,305084,0,
305184,0,305185,0,
305284,0,305285,0,
305385,0,305386,0,
305486,0,305486,0,
305586,0,305587,0,
305687,0,305688,0,
305788,0,305789,0,
305889,0,305890,0,
305990,0,305991,0,
306090,0,306091,0,
306192,0,306192,0,
306292,0,306292,0,
306393,0,306393,0,
306493,0,306494,0,
306596,0,306598,0,
306694,0,306695,0,
306795,0,306796,0,
306896,0,306897,0,
306997,0,306997,0,
307098,0,307102,0,
307198,0,307200,0,
307299,0,307300,0,
307401,0,307403,0,
307501,0,307502,0,
307602,0,307602,0,
307703,0,307704,0,
307803,0,307805,0,
307904,0,307904,0,
308004,0,308004,0,
308105,0,308106,0,
308206,0,308206,0,
308307,0,308307,0,
308407,0,308407,0,
308507,0,308508,0,
308608,0,308608,0,
308708,0,308709,0,
308810,0,308814,0,
308910,0,308911,0,
309011,0,309012,0,
309112,0,309113,0,
309214,0,309215,0,
309314,0,309315,0,
309414,0,309415,0,
309516,0,309517,0,
309616,0,309617,0,
309718,0,309719,0,
309817,0,309818,0,
309918,0,309919,0,
310018,0,310019,0,
310119,0,310120,0,
310220,0,310220,0,
310320,0,310320,0,
310420,0,310421,0,
310520,0,310521,0,
310623,0,310624,0,
310723,0,310723,0,
310823,0,310824,0,
310924,0,310925,0,
311025,0,311025,0,
311125,0,311126,0,
311226,0,311226,0,
311326,0,311327,0,
311428,0,311430,0,
311530,0,311531,0,
311631,0,311631,0,
311732,0,311733,0,
311832,0,311833,0,
311933,0,311934,0,
312034,0,312035,0,
312134,0,312135,0,
312235,0,312236,0,
312336,0,312337,0,
312437,0,312437,0,
312537,0,312538,0,
312638,0,312638,0,
312738,0,312740,0,
312839,0,312840,0,
312940,0,312940,0,
313040,0,313041,0,
313141,0,313141,0,
313241,0,313242,0,
313342,0,313343,0,
313442,0,313443,0,
313546,0,313547,0,
313646,0,313647,0,
313745,0,313746,0,
313846,0,313847,0,
313947,0,313948,0,
314048,0,314048,0,
314149,0,314149,0,
314250,0,314251,0,
314351,0,314351,0,
314452,0,314453,0,
314554,0,314555,0,
314655,0,314656,0,
314756,0,314757,0,
314857,0,314859,0,
314958,0,314958,0,
315059,0,315061,0,
315159,0,315160,0,
315259,0,315260,0,
315360,0,315363,0,
315461,0,315462,0,
315565,0,315566,0,
315667,0,315669,0,
315767,0,315767,0,
315868,0,315868,0,
315970,0,315973,0,
316069,0,316069,0,
316169,0,316170,0,
316270,0,316271,0,
316371,0,316372,0,
316472,0,316473,0,
316522,0,316523,0,
316622,0,316623,0,
316723,0,316724,0,
316823,0,316823,0,
316923,0,316924,0,
317024,0,317024,0,
317124,0,317125,0,
317226,0,317226,0,
317326,0,317327,0,
317428,0,317431,0,
317529,0,317530,0,
317629,0,317629,0,
317730,0,317731,0,
317831,0,317832,0,
317931,0,317932,0,
318032,0,318033,0,
318132,0,318134,0,
318233,0,318234,0,
318334,0,318335,0,
318434,0,318435,0,
318535,0,318536,0,
318637,0,318638,0,
318737,0,318738,0,
318837,0,318838,0,
318938,0,318939,0,
319041,0,319048,0,
319140,0,319140,0,
319242,0,319242,0,
319341,0,319342,0,
319442,0,319443,0,
319543,0,319547,0,
319646,0,319647,0,
319745,0,319751,0,
319846,0,319848,0,
319947,0,319948,0,
320047,0,320048,0,
320149,0,320150,0,
320249,0,320251,0,
320350,0,320350,0,
320450,0,320451,0,
320552,0,320554,0,
320652,0,320652,0,
320753,0,320755,0,
320854,0,320854,0,
320954,0,320955,0,
321055,0,321056,0,
321157,0,321158,0,
321257,0,321258,0,
321358,0,321358,0,
321459,0,321460,0,
321559,0,321559,0,
321660,0,321660,0,
321761,0,321763,0,
321861,0,321863,0,
321964,0,321965,0,
322065,0,322066,0,
322165,0,322166,0,
322266,0,322266,0,
322366,0,322367,0,
322467,0,322469,0,
322567,0,322568,0,
322668,0,322669,0,
322769,0,322769,0,
322869,0,322870,0,
322970,0,322970,0,
323070,0,323071,0,
323172,0,323173,0,
323272,0,323272,0,
323373,0,323373,0,
323473,0,323473,0,
323573,0,323574,0,
323674,0,323675,0,
323775,0,323776,0,
323880,0,323881,0,
323977,0,323979,0,
324077,0,324080,0,
324178,0,324180,0,
324281,0,324282,0,
324382,0,324383,0,
324483,0,324483,0,
324583,0,324584,0,
324684,0,324684,0,
324785,0,324785,0,
324885,0,324886,0,
324986,0,324987,0,
325089,0,325090,0,
325188,0,325189,0,
325289,0,325290,0,
325390,0,325391,0,
325492,0,325492,0,
325592,0,325594,0,
325692,0,325693,0,
325793,0,325794,0,
325894,0,325895,0,
325994,0,325995,0,
326095,0,326096,0,
326197,0,326198,0,
326298,0,326298,0,
326398,0,326398,0,
326499,0,326500,0,
326599,0,326600,0,
326700,0,326700,0,
326800,0,326801,0,
326901,0,326902,0,
327002,0,327003,0,
327103,0,327103,0,
327203,0,327204,0,
327304,0,327304,0,
327404,0,327404,0,
327504,0,327505,0,
327605,0,327605,0,
327706,0,327707,0,
327807,0,327807,0,
327908,0,327908,0,
328009,0,328009,0,
328109,0,328110,0,
328210,0,328210,0,
328311,0,328311,0,
328412,0,328412,0,
328513,0,328514,0,
328614,0,328615,0,
328714,0,328715,0,
328816,0,328817,0,
328917,0,328919,0,
329017,0,329018,0,
329118,0,329118,0,
329219,0,329220,0,
329269,0,329270,0,
329369,0,329370,0,
329470,0,329471,0,
329570,0,329571,0,
329671,0,329672,0,
329772,0,329773,0,
329922,0,329923,0,
329973,0,329973,0,
330073,0,330074,0,
330173,0,330174,0,
330274,0,330274,0,
330374,0,330375,0,
330475,0,330475,0,
330576,0,330581,0,
330676,0,330677,0,
330777,0,330777,0,
330877,0,330877,0,
330977,0,330978,0,
331079,0,331079,0,
331179,0,331180,0,
331280,0,331281,0,
331381,0,331381,0,
331482,0,331482,0,
331583,0,331584,0,
331685,0,331686,0,
331785,0,331785,0,
331885,0,331888,0,
331987,0,331987,0,
332087,0,332088,0,
332188,0,332188,0,
332288,0,332289,0,
332389,0,332389,0,
332490,0,332490,0,
332590,0,332590,0,
332690,0,332691,0,
332791,0,332792,0,
332892,0,332892,0,
332992,0,332993,0,
333094,0,333098,0,
333194,0,333195,0,
333295,0,333296,0,
333398,0,333399,0,
333496,0,333497,0,
333598,0,333599,0,
333700,0,333701,0,
333801,0,333803,0,
333901,0,333902,0,
334002,0,334002,0,
334103,0,334104,0,
334203,0,334204,0,
334304,0,334304,0,
334404,0,334405,0,
334505,0,334506,0,
334606,0,334607,0,
334707,0,334708,0,
334808,0,334808,0,
334908,0,334909,0,
335009,0,335009,0,
335109,0,335111,0,
335210,0,335214,0,
335311,0,335311,0,
335413,0,335414,0,
335514,0,335515,0,
335614,0,335615,0,
335715,0,335715,0,
335815,0,335817,0,
335916,0,335917,0,
336017,0,336017,0,
336118,0,336118,0,
336218,0,336219,0,
336319,0,336320,0,
336419,0,336420,0,
336521,0,336521,0,
336621,0,336621,0,
336721,0,336722,0,
336822,0,336822,0,
336923,0,336924,0,
337023,0,337023,0,
337123,0,337124,0,
337224,0,337225,0,
337324,0,337325,0,
337425,0,337425,0,
337525,0,337525,0,
337626,0,337626,0,
337726,0,337727,0,
337827,0,337835,0,
337927,0,337928,0,
338028,0,338028,0,
338132,0,338132,0,
338229,0,338230,0,
338333,0,338334,0,
338431,0,338432,0,
338532,0,338533,0,
338632,0,338633,0,
338734,0,338735,0,
338834,0,338834,0,
338935,0,338935,0,
339035,0,339036,0,
339136,0,339136,0,
339236,0,339237,0,
339337,0,339337,0,
339437,0,339438,0,
339538,0,339538,0,
339639,0,339639,0,
339739,0,339740,0,
339840,0,339840,0,
339941,0,339941,0,
340041,0,340042,0,
340142,0,340143,0,
340243,0,340243,0,
340343,0,340344,0,
340444,0,340444,0,
340544,0,340545,0,
340646,0,340651,0,
340746,0,340747,0,
340847,0,340848,0,
340948,0,340949,0,
341052,0,341053,0,
341150,0,341150,0,
341250,0,341251,0,
341351,0,341352,0,
341452,0,341452,0,
341553,0,341554,0,
341653,0,341654,0,
341754,0,341755,0,
341855,0,341855,0,
341956,0,341957,0,
342057,0,342057,0,
342157,0,342157,0,
342258,0,342261,0,
342358,0,342359,0,
342459,0,342460,0,
342560,0,342561,0,
342660,0,342661,0,
342761,0,342762,0,
342862,0,342863,0,
342965,0,342967,0,
343064,0,343065,0,
343165,0,343166,0,
343266,0,343266,0,
343367,0,343367,0,
343468,0,343468,0,
343568,0,343569,0,
343669,0,343670,0,
343770,0,343771,0,
343871,0,343872,0,
343973,0,343973,0,
344072,0,344073,0,
344173,0,344173,0,
344274,0,344274,0,
344374,0,344375,0,
344425,0,344425,0,
344525,0,344526,0,
344626,0,344626,0,
344726,0,344727,0,
344827,0,344828,0,
344927,0,344928,0,
345028,0,345029,0,
345129,0,345129,0,
345233,0,345235,0,
345331,0,345333,0,
345432,0,345434,0,
345533,0,345534,0,
345634,0,345634,0,
345734,0,345735,0,
345835,0,345835,0,
345935,0,345936,0,
346037,0,346038,0,
346137,0,346137,0,
346238,0,346238,0,
346338,0,346339,0,
346439,0,346439,0,
346539,0,346540,0,
346640,0,346640,0,
346740,0,346741,0,
346841,0,346841,0,
346941,0,346942,0,
347042,0,347042,0,
347142,0,347143,0,
347243,0,347243,0,
347343,0,347345,0,
347444,0,347444,0,
347545,0,347546,0,
347647,0,347648,0,
347747,0,347748,0,
347848,0,347849,0,
347949,0,347950,0,
348050,0,348050,0,
348150,0,348151,0,
348251,0,348252,0,
348352,0,348353,0,
348453,0,348454,0,
348554,0,348555,0,
348655,0,348655,0,
348756,0,348756,0,
348857,0,348857,0,
348957,0,348957,0,
349057,0,349058,0,
349158,0,349159,0,
349258,0,349259,0,
349359,0,349360,0,
349460,0,349460,0,
349560,0,349561,0,
349661,0,349662,0,
349763,0,349764,0,
349863,0,349864,0,
349964,0,349965,0,
350065,0,350065,0,
350166,0,350167,0,
350266,0,350267,0,
350367,0,350367,0,
350467,0,350468,0,
350568,0,350569,0,
350670,0,350675,0,
350769,0,350770,0,
350870,0,350870,0,
350970,0,350971,0,
351072,0,351072,0,
351172,0,351173,0,
351273,0,351273,0,
351373,0,351374,0,
351474,0,351474,0,
351574,0,351575,0,
351675,0,351676,0,
351777,0,351777,0,
351878,0,351880,0,
351978,0,351980,0,
352078,0,352079,0,
352179,0,352180,0,
352282,0,352283,0,
352382,0,352383,0,
352485,0,352487,0,
352584,0,352585,0,
352685,0,352685,0,
352785,0,352786,0,
352886,0,352886,0,
352987,0,352988,0,
353087,0,353087,0,
353187,0,353188,0,
353288,0,353290,0,
353390,0,353391,0,
353489,0,353490,0,
353590,0,353590,0,
353690,0,353690,0,
353791,0,353791,0,
353891,0,353892,0,
353992,0,353992,0,
354092,0,354093,0,
354193,0,354195,0,
354294,0,354297,0,
354397,0,354398,0,
354496,0,354497,0,
354596,0,354597,0,
354698,0,354699,0,
354802,0,354803,0,
354903,0,354904,0,
355003,0,355003,0,
355103,0,355104,0,
355204,0,355204,0,
355304,0,355305,0,
355405,0,355405,0,
355506,0,355506,0,
355606,0,355607,0,
355707,0,355708,0,
355808,0,355809,0,
355908,0,355909,0,
356009,0,356010,0,
356110,0,356110,0,
356211,0,356212,0,
356312,0,356313,0,
356414,0,356415,0,
356514,0,356515,0,
356614,0,356615,0,
356715,0,356717,0,
356816,0,356817,0,
356917,0,356917,0,
357017,0,357017,0,
357117,0,357118,0,
357218,0,357218,0,
357319,0,357319,0,
357419,0,357420,0,
357520,0,357521,0,
357621,0,357622,0,
357722,0,357723,0,
357823,0,357824,0,
357923,0,357924,0,
358024,0,358024,0,
358124,0,358125,0,
358225,0,358225,0,
358325,0,358326,0,
358426,0,358426,0,
358526,0,358526,0,
358626,0,358627,0,
358727,0,358728,0,
358828,0,358829,0,
358928,0,358930,0,
359029,0,359030,0,
359130,0,359131,0,
359181,0,359182,0,
359282,0,359283,0,
359382,0,359383,0,
359483,0,359484,0,
359583,0,359584,0,
359684,0,359684,0,
359786,0,359787,0,
359886,0,359887,0,
359987,0,359987,0,
360088,0,360088,0,
360188,0,360189,0,
360289,0,360291,0,
360390,0,360391,0,
360491,0,360492,0,
360592,0,360593,0,
360692,0,360692,0,
360792,0,360793,0,
360893,0,360894,0,
360993,0,360994,0,
361094,0,361095,0,
361195,0,361197,0,
361297,0,361298,0,
361398,0,361399,0,
361498,0,361498,0,
361600,0,361602,0,
361699,0,361700,0,
361800,0,361800,0,
361900,0,361901,0,
362001,0,362002,0,
362101,0,362102,0,
362202,0,362203,0,
362302,0,362303,0,
362403,0,362404,0,
362504,0,362505,0,
362605,0,362605,0,
362705,0,362706,0,
362806,0,362807,0,
362907,0,362907,0,
363007,0,363008,0,
363108,0,363109,0,
363209,0,363209,0,
363309,0,363310,0,
363410,0,363410,0,
363510,0,363513,0,
363614,0,363614,0,
363712,0,363714,0,
363813,0,363814,0,
363913,0,363914,0,
364014,0,364015,0,
364115,0,364116,0,
364216,0,364217,0,
364317,0,364318,0,
364417,0,364418,0,
364517,0,364518,0,
364618,0,364618,0,
364719,0,364721,0,
364819,0,364819,0,
364920,0,364920,0,
365020,0,365021,0,
365120,0,365121,0,
365221,0,365222,0,
365322,0,365323,0,
365423,0,365423,0,
365523,0,365524,0,
365624,0,365625,0,
365724,0,365724,0,
365824,0,365825,0,
365925,0,365926,0,
366026,0,366027,0,
366126,0,366127,0,
366227,0,366228,0,
366328,0,366328,0,
366429,0,366430,0,
366531,0,366537,0,
366633,0,366634,0,
366733,0,366734,0,
366834,0,366834,0,
366934,0,366935,0,
367035,0,367035,0,
367136,0,367137,0,
367236,0,367237,0,
367337,0,367338,0,
367437,0,367438,0,
367538,0,367539,0,
367638,0,367640,0,
367738,0,367739,0,
367839,0,367840,0,
367940,0,367941,0,
368041,0,368042,0,
368142,0,368143,0,
368243,0,368244,0,
368344,0,368345,0,
368445,0,368446,0,
368547,0,368549,0,
368647,0,368648,0,
368748,0,368749,0,
368848,0,368849,0,
368949,0,368950,0,
369051,0,369052,0,
369152,0,369153,0,
369252,0,369253,0,
369353,0,369354,0,
369453,0,369454,0,
369554,0,369554,0,
369654,0,369655,0,
369755,0,369755,0,
369855,0,369856,0,
369956,0,369957,0,
370056,0,370057,0,
370157,0,370157,0,
370257,0,370258,0,
370359,0,370362,0,
370458,0,370459,0,
370559,0,370560,0,
370660,0,370660,0,
370760,0,370761,0,
370861,0,370862,0,
370962,0,370963,0,
371063,0,371065,0,
371166,0,371167,0,
371266,0,371268,0,
371365,0,371366,0,
371465,0,371466,0,
371567,0,371569,0,
371667,0,371667,0,
371768,0,371770,0,
371869,0,371870,0,
371970,0,371974,0,
372070,0,372071,0,
372171,0,372172,0,
372272,0,372273,0,
372372,0,372372,0,
372472,0,372473,0,
372573,0,372573,0,
372673,0,372674,0,
372774,0,372775,0,
372875,0,372875,0,
372975,0,372976,0,
373077,0,373077,0,
373176,0,373177,0,
373277,0,373277,0,
373377,0,373378,0,
373477,0,373478,0,
373578,0,373579,0,
373679,0,373681,0,
373780,0,373781,0,
373880,0,373881,0,
373981,0,373982,0,
374082,0,374082,0,
374183,0,374185,0,
374233,0,374233,0,
374333,0,374334,0,
374434,0,374434,0,
374534,0,374535,0,
374635,0,374635,0,
374736,0,374737,0,
374837,0,374837,0,
374937,0,374938,0,
375037,0,375038,0,
375138,0,375140,0,
375238,0,375239,0,
375339,0,375340,0,
375439,0,375440,0,
375540,0,375540,0,
375640,0,375641,0,
375741,0,375741,0,
375841,0,375842,0,
375942,0,375943,0,
376043,0,376044,0,
376143,0,376144,0,
376244,0,376244,0,
376344,0,376345,0,
376445,0,376447,0,
376545,0,376548,0,
376649,0,376651,0,
376750,0,376751,0,
376850,0,376851,0,
376951,0,376952,0,
377052,0,377053,0,
377153,0,377153,0,
377253,0,377254,0,
377354,0,377354,0,
377455,0,377455,0,
377555,0,377556,0,
377656,0,377656,0,
377757,0,377757,0,
377858,0,377859,0,
377959,0,377959,0,
378059,0,378060,0,
378160,0,378160,0,
378260,0,378261,0,
378361,0,378362,0,
378462,0,378463,0,
378563,0,378563,0,
378664,0,378665,0,
378764,0,378765,0,
378865,0,378866,0,
378966,0,378967,0,
379066,0,379067,0,
379167,0,379167,0,
379268,0,379268,0,
379368,0,379369,0,
379469,0,379470,0,
379570,0,379571,0,
379671,0,379671,0,
379772,0,379773,0,
379872,0,379873,0,
